Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
Image118,1,0.6605910015368611,0.7126745678043116,0.8390947115064078,0.022457947900032558,0.02314699139344111,0.002794170459632597,0.0556328573905087,0.10392651422837555,0.018297664852451233,0.4105732035017919,0.18578428779595438,0.9420198635318648,0.0
Image119,0,0.26016491354002763,0.23479945607318337,0.46792169776046505,0.23802348659511716,0.043816577658223686,0.005942524055430357,0.08019701747439872,0.4370750414393422,0.21084168843254755,0.6048280485590172,0.1817730408437525,0.864041759654532,0.0
Image120,0,0.3521971600268728,0.4205157783814776,0.6370217346217878,0.5218445658695168,0.042827928600502906,0.005772312690308081,0.040810819733470345,0.6874211398098276,0.4898458593587159,0.7473322780167593,0.11580179701181682,0.9821029059144011,0.0
Image121,0,0.07491188352981226,0.08755252137698856,0.27367668807316586,0.5770578618748322,0.13975572657580942,0.0316332627858913,0.12610743877092498,0.7282391607944222,0.5462644555789844,0.7050654435608399,0.258976849779994,0.8473545252122454,0.0
Image122,0,0.19024000809843294,0.1225850417727388,0.3294281133794114,0.5357106521250312,0.04792395707899596,0.007185147724166227,0.01777409352332107,0.6977394730157919,0.5038184701799985,0.7650548648330477,0.0700513372437931,0.9599598095625748,0.0
Image123,1,0.2740026503961791,0.17435545958589482,0.3988638012854886,0.03293097011932405,0.040669911886555006,0.006147458394457795,0.04037378595320163,0.13330888479918923,0.027072432299675136,0.375209675916139,0.19227361133467183,0.8584698031201548,0.0
Image124,1,0.136149379273534,0.14770960031253386,0.3646391559381034,0.002207512039539383,0.09758576567474964,0.01909966749874524,0.026402870859969223,0.017928123946754373,0.0017388176254701673,0.3056749526992226,0.16341389370516318,0.9558153049417015,0.0
Image125,0,0.1654463800925799,0.09007897471921897,0.2780308070596498,0.18893109514265055,0.04474560011834453,0.006165513310811947,0.031623618771969196,0.3822248736267563,0.16510504663464495,0.5725090746370058,0.13912777614437208,0.8587378615999639,0.0
Image126,0,0.06380276635101197,0.03824502051931555,0.17094807883644714,0.25464197534034666,0.10025222365474584,0.0192918115004272,0.03234351407835388,0.4544641486098655,0.22649659134726663,0.6580844117380851,0.1167365736386866,0.8483826906411376,0.0
Image127,0,0.18244756724920175,0.180891816049188,0.4068536281287783,0.25634400551021375,0.06287329281809328,0.009553546166419104,0.03472420737145971,0.45607161433628757,0.22797182363102603,0.6388914093243299,0.12392637641781247,0.9575712888876668,0.0
Image128,0,0.21580022638800708,0.18851247088157358,0.4159897821215587,0.3880321856722464,0.04949517078912722,0.006949120073806937,0.027907641841122294,0.5795340657452804,0.355476349425809,0.695238448456478,0.10763525487326482,0.9653016631075415,0.0
Image129,0,0.4938686581449087,0.30423664240204407,0.5370379153475743,0.2693224119117728,0.01122289418981056,0.001240946949868418,0.03631144876114376,0.46985439199291723,0.24081584549344356,0.5949078830212355,0.15504845698121997,0.9294842169053625,0.0
Image130,0,0.29560798063738375,0.19737099499460165,0.42638215784954886,0.17442910695704145,0.028485919199607336,0.0034045218269905912,0.03703438535850197,0.36475822671451735,0.15170198325018194,0.5704804981229943,0.15468976235337503,0.8994344431127086,0.0
Image131,0,0.27700643273239295,0.30560723060569744,0.538318169886325,0.6065303404162874,0.04976505107084223,0.007064037798614384,0.029007160465450692,0.7494825127900543,0.5768392356006965,0.7805312774986526,0.09302890734648864,0.9869320188729507,0.0
Image132,1,0.42890404277445027,0.54444523604869,0.7292996424730139,0.02936200407651051,0.040493904335314614,0.005453273754167302,0.0416876938686425,0.12391346640482474,0.02409391095667067,0.40713003268409237,0.1693377317567968,0.9579378261337084,0.0
Image133,1,0.7178032080837091,0.7439575013648541,0.8580226224796581,0.06377264235395408,0.01933465663629621,0.0022781816119495464,0.04221492290466131,0.20129467089055025,0.05346249135474769,0.4432479268239114,0.1753483750755726,0.9658679029687671,0.0
Image134,1,0.7478562160072906,0.763879414523593,0.8698699234736655,0.05261771399213495,0.016595830978068375,0.001868483041001649,0.04026228006360389,0.17884980920270122,0.043810191558428066,0.4518939084670331,0.16191392585277786,0.962477549684039,0.0
Image135,1,0.47888517710720463,0.6003739010358704,0.7674723241457538,0.012906885578894061,0.03487437842290015,0.0044663721049644015,0.0477974284605002,0.07123724612234984,0.010401052545347143,0.3995143594103872,0.17468004826629913,0.9237606915619145,0.0
Image136,1,0.20795578991929187,0.3337914067002551,0.5640374151226211,0.026994092025767365,0.08462778702563434,0.01482685370859959,0.055558689625833574,0.11724937145707863,0.022079676121091976,0.39078356173848644,0.18079178111478836,0.9367971299677667,0.0
Image137,0,0.18361309737445164,0.15806123971700378,0.3782726983588399,0.21176683558672801,0.06550536971230245,0.010744307446873335,0.06418820166154565,0.40922927575363954,0.18693116029431328,0.5391644950496961,0.1861775946683513,0.8804895899313689,0.0
Image138,0,0.2206629671553336,0.2805283400930721,0.5144194112128024,0.2499495995333344,0.06675456318962669,0.010443009836496268,0.048434509474417395,0.4499726857732553,0.22239979336975274,0.5770260174890509,0.15164727794883703,0.9670605708401321,0.0
Image139,1,0.23840819782262632,0.24200395121781024,0.47552899590546954,0.0010967183846263924,0.06583574064767819,0.010903582039494732,0.04311909910135431,0.009663828902369158,0.000863842643175282,0.2728462581987412,0.22735475370204322,0.924243744463185,0.0
Image140,1,0.3089897205120429,0.3011951762823317,0.5341866047892786,0.0060122615408270755,0.042169663145764334,0.00579226098616585,0.025020237578573065,0.04061452136558669,0.004786353489611491,0.2961454504861573,0.17215982363791785,0.8977939600690101,0.0
Image141,0,0.17337272116543834,0.1629075350145023,0.38450285828365005,0.2210605329923488,0.06431219041864941,0.009909040197054627,0.02479197210727222,0.4188643846577617,0.19504327362508753,0.5813694332625481,0.1251382076873131,0.9710712671432842,0.0
Image142,0,0.2175841822883598,0.1680400699469443,0.391001424265836,0.522501397433763,0.04623985373687845,0.006430144226218792,0.01614270778588621,0.6878067835966853,0.49036455827108494,0.7437451125894115,0.08290961987001051,0.9824842360446842,0.0
Image143,1,0.19181782207375106,0.24360177274889794,0.477200813963863,0.00711582964568982,0.08730901625362475,0.016316195552072685,0.055820485410057755,0.04649488672772664,0.005730741453798537,0.2077523020046798,0.27555863738352504,0.9385455392667477,0.0
Image144,1,0.331053348425869,0.37352572608102863,0.5985226656537995,0.0035688413583639745,0.054507538630741446,0.008648657429934061,0.05015492881058958,0.027012413888805487,0.00284552111957047,0.27850354581222897,0.22885025335609938,0.9384128114140471,0.0
Image145,0,0.05206187938856844,0.04357515168761186,0.18439509944809243,0.5775729998876742,0.14162735137664184,0.032336815470503426,0.060741044120162575,0.7285256793426866,0.5466713101154157,0.7308101773883615,0.17579656282404782,0.8558243879373317,0.0
Image146,0,0.1092579810975217,0.057543874393076636,0.21623047184947167,0.31698119060866736,0.0585173566308621,0.008727975922617905,0.007920739642298051,0.5144842833640845,0.28480304257350125,0.7646906879952795,0.049582676782087345,0.9710817129301046,0.0
Image147,0,0.17426815015230585,0.10147429264465009,0.2969585162829099,0.6193231045040393,0.040984543676240014,0.005467663970449681,0.013873280615315712,0.7578653849236253,0.5891327566405318,0.8393505801139487,0.05371128715667281,0.9626291967366098,0.0
Image148,0,0.42296825966520274,0.25492378038231817,0.4888940447520966,0.24501776210411108,0.013045004222903063,0.0013474475706999802,0.02418725472620569,0.44433283034975485,0.21730805133884268,0.6586030355591808,0.09334634229711176,0.9474813892217533,0.0
Image149,0,0.5339802876784203,0.32280412628659644,0.554144838603887,0.28919895988422206,0.007170298963193315,0.0007959612327871407,0.027803494374883688,0.48932537701884793,0.2595560053414111,0.6598211034143213,0.09431769167360253,0.9507348105654696,0.0
Image150,1,0.07253434931853542,0.12507470674374327,0.33306807734661514,0.004123862755624749,0.1776400266562026,0.04653623716328937,0.011795967146310118,0.03006296178706286,0.0032511952686634267,0.23061238491870834,0.14694137431339985,0.9648069936076658,0.0
Image151,1,0.14779547776151963,0.29206863348079526,0.5255434545733177,0.0032723454150451114,0.12650170778061728,0.02727145013954922,0.022608274284241333,0.024939416671867373,0.0025796116586461445,0.28133859064034505,0.18044094796635987,0.9698763227343847,0.0
Image152,1,0.16134056670623886,0.3156747300339214,0.5476357670246429,0.009182938022546975,0.11693198389195025,0.02402244221520388,0.05713076382664952,0.05572008937379952,0.007340444637809232,0.2634578795895838,0.20859473271235932,0.9367720631809409,0.0
Image153,1,0.1033778747135639,0.1779011012673746,0.4032159971182656,0.022712839575931346,0.14419900457178345,0.03362439469913366,0.0662481416787628,0.10472776252745734,0.018515893087933718,0.26217837189815907,0.21980273506431575,0.9231517522700767,0.0
Image154,0,0.12006478746215381,0.11050815509007281,0.3112271495584682,0.2703135571676516,0.08061987393207343,0.013550998641201868,0.08872769535587086,0.4698812939305922,0.24084125671859513,0.7039440836824105,0.17043085417389775,0.8172510302193374,0.0
Image155,0,0.18761031813956924,0.22629743314526962,0.4587932838411926,0.3279651026762917,0.07374178041361826,0.012079175087287768,0.02291430005973071,0.5262355264622292,0.2969942724964744,0.6275707529001326,0.12932521123431645,0.9949275503303672,0.0
Image156,0,0.653247195457515,0.5147258317600966,0.7082170523110288,0.15169717129248475,0.009782426648247085,0.0009683615092393838,0.02315423579270188,0.33640758389741854,0.1311414454801085,0.6205803939304406,0.10979746004905029,0.9806402049946468,0.0
Image157,0,0.5350703551346823,0.4552970905772019,0.6641521986955963,0.16283989280918046,0.016362745496450788,0.001707950968401777,0.02363286293949742,0.3499429573058313,0.14077322252989313,0.6475218529554003,0.1122110548660211,0.9799209373812952,0.0
Image158,0,0.3539341818282208,0.33154679255483505,0.5620297858412876,0.18867292162021132,0.032012897430788216,0.003862559062864244,0.02188455253341235,0.38109237671009805,0.16421901386668575,0.6618650947210909,0.11089481880978354,0.9836535869559646,0.0
Image159,0,0.16256499452435536,0.169641386007997,0.3930086912471999,0.28157613205619203,0.07434516167557442,0.012197799700341072,0.025393645952054025,0.4815670355358532,0.2520053106486608,0.6170818659048027,0.14121330737022386,0.9816269115058103,0.0
Image160,0,0.12385678657868836,0.09917854308333852,0.29323333734331275,0.27213585981913946,0.08508988557759514,0.016021418348212968,0.025618692591565996,0.4727356505212226,0.2435450073979622,0.6066796032631492,0.12445479890453089,0.953974685847705,0.0
Image161,0,0.20313216090113506,0.14308860368516432,0.3584002133803506,0.5531358601638369,0.04555496540923971,0.006432783682210904,0.021533112527916287,0.7107672214644962,0.5217397081484564,0.7522652197131257,0.09026209108322918,0.9595372276045162,0.0
Image162,0,0.30537257392120737,0.20058691202170284,0.430097337096646,0.3606630557681805,0.02889618092659558,0.003596956437005714,0.020372016796016384,0.5559125309660476,0.32891292532774213,0.6763119140492972,0.10064042932082336,0.9646025636815225,0.0
Image163,0,0.17997800539282033,0.17731300670314054,0.4024971261508262,0.25493042594907783,0.06617204067342469,0.010406255064411216,0.043295337538479965,0.45518797682931,0.2271602878543739,0.6249459110373765,0.13729610897725275,0.9443436880273826,0.0
Image164,0,0.25090877299540804,0.2289443153568224,0.4616531993891961,0.5644185090060103,0.04635088100551491,0.006527293610846969,0.03626587155351736,0.7192687848974374,0.5336029312202265,0.7385822388119223,0.12004368215752372,0.9594192776521977,0.0
Image165,0,0.5643461895953543,0.4232150100919868,0.6391663533663838,0.14568614823633544,0.011392050203932184,0.0010937906090403536,0.03922907938431751,0.32828102526056185,0.1255204485369158,0.5863517447744737,0.13649939688101276,0.9344966993590478,0.0
Image166,0,0.39737215059404035,0.32742198650369403,0.5583227322563723,0.21686711056677954,0.024230941519956105,0.002770147493954685,0.0480015501388677,0.4143120944215637,0.19118927583901243,0.5953971935498286,0.16107961266184898,0.9242826827384163,0.0
Image167,0,0.21041660914938862,0.19185277095249506,0.4199363983849963,0.3100667714908299,0.052255198279746985,0.007473081552684867,0.06372862931850727,0.5096241370219253,0.2798351584017199,0.6189749006263905,0.1803178765522561,0.8964389894096323,0.0
Image168,0,0.17969317983122154,0.15563900938689457,0.37512323898534844,0.2201597813323379,0.057586960436623154,0.008512891294899589,0.03582509899104215,0.41791021897885783,0.19423231408762492,0.6114995355841544,0.13040588213364718,0.934380016511521,0.0
Image169,0,0.21785612397964363,0.182459499323057,0.4087484750771907,0.6074086640896182,0.04806705083401178,0.006750632569589175,0.02331466093687723,0.7498945662955222,0.577440493988192,0.7852291052149094,0.09215608596184192,0.9729314012182959,0.0
Image170,0,0.4378229019997604,0.3113529653991807,0.543654330951058,0.29037790888450693,0.017146563819844605,0.0018790039227688671,0.03834308114659978,0.4903881645860795,0.2605989683822773,0.6606549840138671,0.14076012014112818,0.9359647263513637,0.0
Image171,0,0.5349659037574881,0.36156085716107134,0.5883395133336984,0.23168711742436382,0.010425873158092798,0.00107795148773369,0.035706219356661094,0.4305766372024873,0.2051340998924711,0.6201493351348701,0.13319076631286947,0.9397843586148036,0.0
Image172,0,0.6991018101837795,0.42296890060227044,0.6389710953292571,0.15869182173370663,0.001933105267874144,0.00016990208654875947,0.038570693964176256,0.3454139548960932,0.1375128764792732,0.5932481671887784,0.146744012377185,0.9273671274711246,0.0
Image173,1,0.15356883207715613,0.2686142489523395,0.5026932123060026,0.0017918017194920553,0.11554391292861385,0.024013920109719686,0.026750622943304592,0.014967883182971611,0.0014109674623001354,0.28769085761601343,0.19357012841292526,0.9554597966763407,0.0
Image174,1,0.09893754083726759,0.1939035300497654,0.42234249192749995,0.002634903535607619,0.16551112119980577,0.042285523634643545,0.06403766697797933,0.020860259845198764,0.0020794415131604954,0.1780179983986912,0.3215455897570628,0.898305527896623,0.0
Image175,1,0.060292831966722936,0.08714078959593073,0.27296125193342874,0.06927288312935531,0.1912994894129038,0.05583867476040249,0.1419739460945125,0.21105997357976325,0.05795123092324227,0.42225525709064465,0.30717753234081224,0.8283432720015953,0.0
Image176,0,0.5333641625944446,0.5109584151350555,0.7055015672073042,0.3397845842915882,0.021565422348520276,0.0025402776453121636,0.03956160542315221,0.5374643754692466,0.3088808158761651,0.6151761806104465,0.16117026683724012,0.9737926607634364,0.0
Image177,1,0.5963391402777405,0.554332015952754,0.7361852888477513,0.005219960219129801,0.02012374681794333,0.0022229550691336393,0.052763490082364625,0.03634536373471901,0.004140567547203743,0.3423238016601348,0.2304156253225233,0.8945548655753313,0.0
Image178,1,0.4801353726659501,0.48194953511605665,0.6842487054422162,0.0032541363120372844,0.029126444703200492,0.0035337162795462214,0.047190503106242856,0.024828147015978436,0.0025655622489019958,0.3655416455179537,0.20303776533953014,0.9194741209972963,0.0
Image179,0,0.4346240210559249,0.3825202616153492,0.6060711400787953,0.1674994421326563,0.025861291839652363,0.0030332602332365016,0.04569399156448054,0.3568816104986863,0.14584139655558495,0.5199699863266003,0.19826140276477602,0.9461798350782535,0.0
